location,date,requested_latitude,requested_longitude,latitude,longitude,co2_ppm,grid_latitude,grid_longitude
Guwahati,2013-11-01,26.144500,91.736200,26.250000,91.500000,392.940796,26.250000,91.500000
Guwahati,2013-12-01,26.144500,91.736200,26.250000,91.500000,394.945068,26.250000,91.500000
Guwahati,2014-01-01,26.144500,91.736200,26.250000,91.500000,395.608124,26.250000,91.500000
Guwahati,2014-02-01,26.144500,91.736200,26.250000,91.500000,397.169037,26.250000,91.500000
Guwahati,2014-03-01,26.144500,91.736200,26.250000,91.500000,398.658661,26.250000,91.500000
Guwahati,2014-04-01,26.144500,91.736200,26.250000,91.500000,401.947388,26.250000,91.500000
Guwahati,2014-05-01,26.144500,91.736200,26.250000,91.500000,403.663177,26.250000,91.500000
Guwahati,2014-06-01,26.144500,91.736200,26.250000,91.500000,404.621460,26.250000,91.500000
Guwahati,2014-07-01,26.144500,91.736200,26.250000,91.500000,400.133911,26.250000,91.500000
Guwahati,2014-08-01,26.144500,91.736200,26.250000,91.500000,398.056732,26.250000,91.500000
Guwahati,2014-09-01,26.144500,91.736200,26.250000,91.500000,395.854797,26.250000,91.500000
Guwahati,2014-10-01,26.144500,91.736200,26.250000,91.500000,392.932526,26.250000,91.500000
Guwahati,2014-11-01,26.144500,91.736200,26.250000,91.500000,394.933044,26.250000,91.500000
Guwahati,2014-12-01,26.144500,91.736200,26.250000,91.500000,395.946075,26.250000,91.500000
Guwahati,2015-01-01,26.144500,91.736200,26.250000,91.500000,396.897186,26.250000,91.500000
Guwahati,2015-02-01,26.144500,91.736200,26.250000,91.500000,397.847626,26.250000,91.500000
Guwahati,2015-03-01,26.144500,91.736200,26.250000,91.500000,400.436615,26.250000,91.500000
Guwahati,2015-04-01,26.144500,91.736200,26.250000,91.500000,402.788483,26.250000,91.500000
Guwahati,2015-05-01,26.144500,91.736200,26.250000,91.500000,404.507446,26.250000,91.500000
Guwahati,2015-06-01,26.144500,91.736200,26.250000,91.500000,403.750244,26.250000,91.500000
Guwahati,2015-07-01,26.144500,91.736200,26.250000,91.500000,401.541016,26.250000,91.500000
Guwahati,2015-08-01,26.144500,91.736200,26.250000,91.500000,399.852417,26.250000,91.500000
Guwahati,2015-09-01,26.144500,91.736200,26.250000,91.500000,398.905884,26.250000,91.500000
Guwahati,2015-10-01,26.144500,91.736200,26.250000,91.500000,396.605133,26.250000,91.500000
Guwahati,2015-11-01,26.144500,91.736200,26.250000,91.500000,397.497528,26.250000,91.500000
Guwahati,2015-12-01,26.144500,91.736200,26.250000,91.500000,398.967163,26.250000,91.500000
Guwahati,2016-01-01,26.144500,91.736200,26.250000,91.500000,400.195190,26.250000,91.500000
Guwahati,2016-02-01,26.144500,91.736200,26.250000,91.500000,401.426483,26.250000,91.500000
Guwahati,2016-03-01,26.144500,91.736200,26.250000,91.500000,403.859558,26.250000,91.500000
Guwahati,2016-04-01,26.144500,91.736200,26.250000,91.500000,406.627991,26.250000,91.500000
Guwahati,2016-05-01,26.144500,91.736200,26.250000,91.500000,408.309875,26.250000,91.500000
Guwahati,2016-06-01,26.144500,91.736200,26.250000,91.500000,407.734070,26.250000,91.500000
Guwahati,2016-07-01,26.144500,91.736200,26.250000,91.500000,404.279633,26.250000,91.500000
Guwahati,2016-08-01,26.144500,91.736200,26.250000,91.500000,402.822510,26.250000,91.500000
Guwahati,2016-09-01,26.144500,91.736200,26.250000,91.500000,402.193176,26.250000,91.500000
Guwahati,2016-10-01,26.144500,91.736200,26.250000,91.500000,399.774536,26.250000,91.500000
Guwahati,2016-11-01,26.144500,91.736200,26.250000,91.500000,399.676361,26.250000,91.500000
Guwahati,2016-12-01,26.144500,91.736200,26.250000,91.500000,400.719086,26.250000,91.500000
Guwahati,2017-01-01,26.144500,91.736200,26.250000,91.500000,402.099060,26.250000,91.500000
Guwahati,2017-02-01,26.144500,91.736200,26.250000,91.500000,403.691742,26.250000,91.500000
Guwahati,2017-03-01,26.144500,91.736200,26.250000,91.500000,405.208313,26.250000,91.500000
Guwahati,2017-04-01,26.144500,91.736200,26.250000,91.500000,408.391266,26.250000,91.500000
Guwahati,2017-05-01,26.144500,91.736200,26.250000,91.500000,410.590057,26.250000,91.500000
Guwahati,2017-06-01,26.144500,91.736200,26.250000,91.500000,410.136414,26.250000,91.500000
Guwahati,2017-07-01,26.144500,91.736200,26.250000,91.500000,406.088715,26.250000,91.500000
Guwahati,2017-08-01,26.144500,91.736200,26.250000,91.500000,405.454407,26.250000,91.500000
Guwahati,2017-09-01,26.144500,91.736200,26.250000,91.500000,403.858154,26.250000,91.500000
Guwahati,2017-10-01,26.144500,91.736200,26.250000,91.500000,401.981628,26.250000,91.500000
Guwahati,2017-11-01,26.144500,91.736200,26.250000,91.500000,400.936554,26.250000,91.500000
Guwahati,2017-12-01,26.144500,91.736200,26.250000,91.500000,402.702209,26.250000,91.500000
Guwahati,2018-01-01,26.144500,91.736200,26.250000,91.500000,403.344666,26.250000,91.500000
Guwahati,2018-02-01,26.144500,91.736200,26.250000,91.500000,405.708282,26.250000,91.500000
Guwahati,2018-03-01,26.144500,91.736200,26.250000,91.500000,407.041290,26.250000,91.500000
Guwahati,2018-04-01,26.144500,91.736200,26.250000,91.500000,410.054932,26.250000,91.500000
Guwahati,2018-05-01,26.144500,91.736200,26.250000,91.500000,411.074768,26.250000,91.500000
Guwahati,2018-06-01,26.144500,91.736200,26.250000,91.500000,412.080719,26.250000,91.500000
Guwahati,2018-07-01,26.144500,91.736200,26.250000,91.500000,408.505157,26.250000,91.500000
Guwahati,2018-08-01,26.144500,91.736200,26.250000,91.500000,407.277161,26.250000,91.500000
Guwahati,2018-09-01,26.144500,91.736200,26.250000,91.500000,405.453339,26.250000,91.500000
Guwahati,2018-10-01,26.144500,91.736200,26.250000,91.500000,403.827484,26.250000,91.500000
Guwahati,2018-11-01,26.144500,91.736200,26.250000,91.500000,404.468384,26.250000,91.500000
Guwahati,2018-12-01,26.144500,91.736200,26.250000,91.500000,405.593933,26.250000,91.500000
Guwahati,2019-01-01,26.144500,91.736200,26.250000,91.500000,407.014099,26.250000,91.500000
Guwahati,2019-02-01,26.144500,91.736200,26.250000,91.500000,409.061371,26.250000,91.500000
Guwahati,2019-03-01,26.144500,91.736200,26.250000,91.500000,410.092529,26.250000,91.500000
Guwahati,2019-04-01,26.144500,91.736200,26.250000,91.500000,412.182983,26.250000,91.500000
Guwahati,2019-05-01,26.144500,91.736200,26.250000,91.500000,414.802673,26.250000,91.500000
Guwahati,2019-06-01,26.144500,91.736200,26.250000,91.500000,416.267639,26.250000,91.500000
Guwahati,2019-07-01,26.144500,91.736200,26.250000,91.500000,412.993774,26.250000,91.500000
Guwahati,2019-08-01,26.144500,91.736200,26.250000,91.500000,410.764923,26.250000,91.500000
Guwahati,2019-09-01,26.144500,91.736200,26.250000,91.500000,410.382904,26.250000,91.500000
Guwahati,2019-10-01,26.144500,91.736200,26.250000,91.500000,409.437805,26.250000,91.500000
Guwahati,2019-11-01,26.144500,91.736200,26.250000,91.500000,410.001282,26.250000,91.500000
Guwahati,2019-12-01,26.144500,91.736200,26.250000,91.500000,410.935822,26.250000,91.500000
Guwahati,2020-01-01,26.144500,91.736200,26.250000,91.500000,412.195282,26.250000,91.500000
Guwahati,2020-02-01,26.144500,91.736200,26.250000,91.500000,412.768707,26.250000,91.500000
Guwahati,2020-03-01,26.144500,91.736200,26.250000,91.500000,414.197205,26.250000,91.500000
Guwahati,2020-04-01,26.144500,91.736200,26.250000,91.500000,417.084961,26.250000,91.500000
Guwahati,2020-05-01,26.144500,91.736200,26.250000,91.500000,418.107849,26.250000,91.500000
Guwahati,2020-06-01,26.144500,91.736200,26.250000,91.500000,418.131073,26.250000,91.500000
Guwahati,2020-07-01,26.144500,91.736200,26.250000,91.500000,416.305939,26.250000,91.500000
Guwahati,2020-08-01,26.144500,91.736200,26.250000,91.500000,414.306915,26.250000,91.500000
Guwahati,2020-09-01,26.144500,91.736200,26.250000,91.500000,414.141968,26.250000,91.500000
Guwahati,2020-10-01,26.144500,91.736200,26.250000,91.500000,414.242218,26.250000,91.500000
Guwahati,2020-11-01,26.144500,91.736200,26.250000,91.500000,413.260254,26.250000,91.500000
Guwahati,2020-12-01,26.144500,91.736200,26.250000,91.500000,414.259674,26.250000,91.500000
Aizawl,2003-01-01,23.727100,92.717600,24.000000,93.000000,373.867767,24.000000,93.000000
Aizawl,2003-02-01,23.727100,92.717600,24.000000,93.000000,376.042206,24.000000,93.000000
Aizawl,2003-03-01,23.727100,92.717600,24.000000,93.000000,378.199402,24.000000,93.000000
Aizawl,2003-04-01,23.727100,92.717600,24.000000,93.000000,380.165222,24.000000,93.000000
Aizawl,2003-05-01,23.727100,92.717600,24.000000,93.000000,380.399933,24.000000,93.000000
Aizawl,2003-06-01,23.727100,92.717600,24.000000,93.000000,380.027283,24.000000,93.000000
Aizawl,2003-07-01,23.727100,92.717600,24.000000,93.000000,376.814972,24.000000,93.000000
Aizawl,2003-08-01,23.727100,92.717600,24.000000,93.000000,375.996765,24.000000,93.000000
Aizawl,2003-09-01,23.727100,92.717600,24.000000,93.000000,376.404022,24.000000,93.000000
Aizawl,2003-10-01,23.727100,92.717600,24.000000,93.000000,376.339996,24.000000,93.000000
Aizawl,2003-11-01,23.727100,92.717600,24.000000,93.000000,375.363586,24.000000,93.000000
Aizawl,2003-12-01,23.727100,92.717600,24.000000,93.000000,376.546509,24.000000,93.000000
Aizawl,2004-01-01,23.727100,92.717600,24.000000,93.000000,377.221710,24.000000,93.000000
Aizawl,2004-02-01,23.727100,92.717600,24.000000,93.000000,377.860626,24.000000,93.000000
Aizawl,2004-03-01,23.727100,92.717600,24.000000,93.000000,381.316864,24.000000,93.000000
Aizawl,2004-04-01,23.727100,92.717600,24.000000,93.000000,382.450989,24.000000,93.000000
Aizawl,2004-05-01,23.727100,92.717600,24.000000,93.000000,383.353607,24.000000,93.000000
Aizawl,2004-06-01,23.727100,92.717600,24.000000,93.000000,382.003174,24.000000,93.000000
Aizawl,2004-07-01,23.727100,92.717600,24.000000,93.000000,380.371979,24.000000,93.000000
Aizawl,2004-08-01,23.727100,92.717600,24.000000,93.000000,378.986450,24.000000,93.000000
Aizawl,2004-09-01,23.727100,92.717600,24.000000,93.000000,379.226410,24.000000,93.000000
Aizawl,2004-10-01,23.727100,92.717600,24.000000,93.000000,377.646606,24.000000,93.000000
Aizawl,2004-11-01,23.727100,92.717600,24.000000,93.000000,377.617676,24.000000,93.000000
Aizawl,2004-12-01,23.727100,92.717600,24.000000,93.000000,378.780243,24.000000,93.000000
Aizawl,2005-01-01,23.727100,92.717600,24.000000,93.000000,380.053223,24.000000,93.000000
Aizawl,2005-02-01,23.727100,92.717600,24.000000,93.000000,381.297729,24.000000,93.000000
Aizawl,2005-03-01,23.727100,92.717600,24.000000,93.000000,383.534485,24.000000,93.000000
Aizawl,2005-04-01,23.727100,92.717600,24.000000,93.000000,385.392120,24.000000,93.000000
Aizawl,2005-05-01,23.727100,92.717600,24.000000,93.000000,385.888275,24.000000,93.000000
Aizawl,2005-06-01,23.727100,92.717600,24.000000,93.000000,387.313965,24.000000,93.000000
Aizawl,2005-07-01,23.727100,92.717600,24.000000,93.000000,382.439941,24.000000,93.000000
Aizawl,2005-08-01,23.727100,92.717600,24.000000,93.000000,381.819946,24.000000,93.000000
Aizawl,2005-09-01,23.727100,92.717600,24.000000,93.000000,381.561523,24.000000,93.000000
Aizawl,2005-10-01,23.727100,92.717600,24.000000,93.000000,381.694489,24.000000,93.000000
Aizawl,2005-11-01,23.727100,92.717600,24.000000,93.000000,380.368530,24.000000,93.000000
Aizawl,2005-12-01,23.727100,92.717600,24.000000,93.000000,381.258636,24.000000,93.000000
Aizawl,2006-01-01,23.727100,92.717600,24.000000,93.000000,382.394623,24.000000,93.000000
Aizawl,2006-02-01,23.727100,92.717600,24.000000,93.000000,384.335968,24.000000,93.000000
Aizawl,2006-03-01,23.727100,92.717600,24.000000,93.000000,386.057739,24.000000,93.000000
Aizawl,2006-04-01,23.727100,92.717600,24.000000,93.000000,387.216797,24.000000,93.000000
Aizawl,2006-05-01,23.727100,92.717600,24.000000,93.000000,388.905792,24.000000,93.000000
Aizawl,2006-06-01,23.727100,92.717600,24.000000,93.000000,387.129974,24.000000,93.000000
Aizawl,2006-07-01,23.727100,92.717600,24.000000,93.000000,385.306580,24.000000,93.000000
Aizawl,2006-08-01,23.727100,92.717600,24.000000,93.000000,384.379089,24.000000,93.000000
Aizawl,2006-09-01,23.727100,92.717600,24.000000,93.000000,384.134003,24.000000,93.000000
Aizawl,2006-10-01,23.727100,92.717600,24.000000,93.000000,384.257111,24.000000,93.000000
Aizawl,2006-11-01,23.727100,92.717600,24.000000,93.000000,384.474701,24.000000,93.000000
Aizawl,2006-12-01,23.727100,92.717600,24.000000,93.000000,383.977112,24.000000,93.000000
Aizawl,2007-01-01,23.727100,92.717600,24.000000,93.000000,384.735992,24.000000,93.000000
Aizawl,2007-02-01,23.727100,92.717600,24.000000,93.000000,385.803467,24.000000,93.000000
Aizawl,2007-03-01,23.727100,92.717600,24.000000,93.000000,387.437592,24.000000,93.000000
Aizawl,2007-04-01,23.727100,92.717600,24.000000,93.000000,390.039032,24.000000,93.000000
Aizawl,2007-05-01,23.727100,92.717600,24.000000,93.000000,391.759552,24.000000,93.000000
Aizawl,2007-06-01,23.727100,92.717600,24.000000,93.000000,389.877991,24.000000,93.000000
Aizawl,2007-07-01,23.727100,92.717600,24.000000,93.000000,387.498260,24.000000,93.000000
Aizawl,2007-08-01,23.727100,92.717600,24.000000,93.000000,386.107666,24.000000,93.000000
Aizawl,2007-09-01,23.727100,92.717600,24.000000,93.000000,385.163025,24.000000,93.000000
Aizawl,2007-10-01,23.727100,92.717600,24.000000,93.000000,384.591400,24.000000,93.000000
Aizawl,2007-11-01,23.727100,92.717600,24.000000,93.000000,384.389435,24.000000,93.000000
Aizawl,2007-12-01,23.727100,92.717600,24.000000,93.000000,384.129822,24.000000,93.000000
Aizawl,2008-01-01,23.727100,92.717600,24.000000,93.000000,385.722961,24.000000,93.000000
Aizawl,2008-02-01,23.727100,92.717600,24.000000,93.000000,386.020447,24.000000,93.000000
Aizawl,2008-03-01,23.727100,92.717600,24.000000,93.000000,389.289490,24.000000,93.000000
Aizawl,2008-04-01,23.727100,92.717600,24.000000,93.000000,390.652679,24.000000,93.000000
Aizawl,2008-05-01,23.727100,92.717600,24.000000,93.000000,393.231598,24.000000,93.000000
Aizawl,2008-06-01,23.727100,92.717600,24.000000,93.000000,390.169556,24.000000,93.000000
Aizawl,2008-07-01,23.727100,92.717600,24.000000,93.000000,388.184021,24.000000,93.000000
Aizawl,2008-08-01,23.727100,92.717600,24.000000,93.000000,386.702545,24.000000,93.000000
Aizawl,2008-09-01,23.727100,92.717600,24.000000,93.000000,386.029877,24.000000,93.000000
Aizawl,2008-10-01,23.727100,92.717600,24.000000,93.000000,385.615479,24.000000,93.000000
Aizawl,2008-11-01,23.727100,92.717600,24.000000,93.000000,384.645721,24.000000,93.000000
Aizawl,2008-12-01,23.727100,92.717600,24.000000,93.000000,386.143585,24.000000,93.000000
Aizawl,2009-01-01,23.727100,92.717600,24.000000,93.000000,387.699158,24.000000,93.000000
Aizawl,2009-02-01,23.727100,92.717600,24.000000,93.000000,388.500122,24.000000,93.000000
Aizawl,2009-03-01,23.727100,92.717600,24.000000,93.000000,391.937042,24.000000,93.000000
Aizawl,2009-04-01,23.727100,92.717600,24.000000,93.000000,392.783936,24.000000,93.000000
Aizawl,2009-05-01,23.727100,92.717600,24.000000,93.000000,394.574402,24.000000,93.000000
Aizawl,2009-06-01,23.727100,92.717600,24.000000,93.000000,394.642181,24.000000,93.000000
Aizawl,2009-07-01,23.727100,92.717600,24.000000,93.000000,390.530884,24.000000,93.000000
Aizawl,2009-08-01,23.727100,92.717600,24.000000,93.000000,389.623627,24.000000,93.000000
Aizawl,2009-09-01,23.727100,92.717600,24.000000,93.000000,388.318817,24.000000,93.000000
Aizawl,2009-10-01,23.727100,92.717600,24.000000,93.000000,387.274017,24.000000,93.000000
Aizawl,2009-11-01,23.727100,92.717600,24.000000,93.000000,387.671570,24.000000,93.000000
Aizawl,2009-12-01,23.727100,92.717600,24.000000,93.000000,387.384827,24.000000,93.000000
Aizawl,2010-01-01,23.727100,92.717600,24.000000,93.000000,387.641174,24.000000,93.000000
Aizawl,2010-02-01,23.727100,92.717600,24.000000,93.000000,389.741516,24.000000,93.000000
Aizawl,2010-03-01,23.727100,92.717600,24.000000,93.000000,393.511261,24.000000,93.000000
Aizawl,2010-04-01,23.727100,92.717600,24.000000,93.000000,395.043396,24.000000,93.000000
Aizawl,2010-05-01,23.727100,92.717600,24.000000,93.000000,396.182678,24.000000,93.000000
Aizawl,2010-06-01,23.727100,92.717600,24.000000,93.000000,394.470795,24.000000,93.000000
Aizawl,2010-07-01,23.727100,92.717600,24.000000,93.000000,391.929016,24.000000,93.000000
Aizawl,2010-08-01,23.727100,92.717600,24.000000,93.000000,390.991791,24.000000,93.000000
Aizawl,2010-09-01,23.727100,92.717600,24.000000,93.000000,390.288422,24.000000,93.000000
Aizawl,2010-10-01,23.727100,92.717600,24.000000,93.000000,390.765961,24.000000,93.000000
Aizawl,2010-11-01,23.727100,92.717600,24.000000,93.000000,390.076019,24.000000,93.000000
Aizawl,2010-12-01,23.727100,92.717600,24.000000,93.000000,390.098297,24.000000,93.000000
Aizawl,2011-01-01,23.727100,92.717600,24.000000,93.000000,391.124847,24.000000,93.000000
Aizawl,2011-02-01,23.727100,92.717600,24.000000,93.000000,391.967957,24.000000,93.000000
Aizawl,2011-03-01,23.727100,92.717600,24.000000,93.000000,394.643341,24.000000,93.000000
Aizawl,2011-04-01,23.727100,92.717600,24.000000,93.000000,396.827728,24.000000,93.000000
Aizawl,2011-05-01,23.727100,92.717600,24.000000,93.000000,398.256653,24.000000,93.000000
Aizawl,2011-06-01,23.727100,92.717600,24.000000,93.000000,396.755096,24.000000,93.000000
Aizawl,2011-07-01,23.727100,92.717600,24.000000,93.000000,393.965515,24.000000,93.000000
Aizawl,2011-08-01,23.727100,92.717600,24.000000,93.000000,392.863403,24.000000,93.000000
Aizawl,2011-09-01,23.727100,92.717600,24.000000,93.000000,392.237793,24.000000,93.000000
Aizawl,2011-10-01,23.727100,92.717600,24.000000,93.000000,391.066986,24.000000,93.000000
Aizawl,2011-11-01,23.727100,92.717600,24.000000,93.000000,390.172791,24.000000,93.000000
Aizawl,2011-12-01,23.727100,92.717600,24.000000,93.000000,391.832184,24.000000,93.000000
Aizawl,2012-01-01,23.727100,92.717600,24.000000,93.000000,392.610870,24.000000,93.000000
Aizawl,2012-02-01,23.727100,92.717600,24.000000,93.000000,393.973083,24.000000,93.000000
Aizawl,2012-03-01,23.727100,92.717600,24.000000,93.000000,396.261841,24.000000,93.000000
Aizawl,2012-04-01,23.727100,92.717600,24.000000,93.000000,398.349579,24.000000,93.000000
Aizawl,2012-05-01,23.727100,92.717600,24.000000,93.000000,400.859192,24.000000,93.000000
Aizawl,2012-06-01,23.727100,92.717600,24.000000,93.000000,400.358063,24.000000,93.000000
Aizawl,2012-07-01,23.727100,92.717600,24.000000,93.000000,396.104889,24.000000,93.000000
Aizawl,2012-08-01,23.727100,92.717600,24.000000,93.000000,395.104218,24.000000,93.000000
Aizawl,2012-09-01,23.727100,92.717600,24.000000,93.000000,394.927246,24.000000,93.000000
Aizawl,2012-10-01,23.727100,92.717600,24.000000,93.000000,392.868988,24.000000,93.000000
Aizawl,2012-11-01,23.727100,92.717600,24.000000,93.000000,393.288269,24.000000,93.000000
Aizawl,2012-12-01,23.727100,92.717600,24.000000,93.000000,393.962738,24.000000,93.000000
Aizawl,2013-01-01,23.727100,92.717600,24.000000,93.000000,394.616791,24.000000,93.000000
Aizawl,2013-02-01,23.727100,92.717600,24.000000,93.000000,395.545166,24.000000,93.000000
Aizawl,2013-03-01,23.727100,92.717600,24.000000,93.000000,397.995056,24.000000,93.000000
Aizawl,2013-04-01,23.727100,92.717600,24.000000,93.000000,400.430939,24.000000,93.000000
Aizawl,2013-05-01,23.727100,92.717600,24.000000,93.000000,401.856659,24.000000,93.000000
Aizawl,2013-06-01,23.727100,92.717600,24.000000,93.000000,399.043274,24.000000,93.000000
Aizawl,2013-07-01,23.727100,92.717600,24.000000,93.000000,397.185089,24.000000,93.000000
Aizawl,2013-08-01,23.727100,92.717600,24.000000,93.000000,396.330658,24.000000,93.000000
Aizawl,2013-09-01,23.727100,92.717600,24.000000,93.000000,395.782990,24.000000,93.000000
Aizawl,2013-10-01,23.727100,92.717600,24.000000,93.000000,395.090271,24.000000,93.000000
Aizawl,2013-11-01,23.727100,92.717600,24.000000,93.000000,393.963562,24.000000,93.000000
Aizawl,2013-12-01,23.727100,92.717600,24.000000,93.000000,395.620270,24.000000,93.000000
Aizawl,2014-01-01,23.727100,92.717600,24.000000,93.000000,395.659241,24.000000,93.000000
Aizawl,2014-02-01,23.727100,92.717600,24.000000,93.000000,397.322052,24.000000,93.000000
Aizawl,2014-03-01,23.727100,92.717600,24.000000,93.000000,399.350616,24.000000,93.000000
Aizawl,2014-04-01,23.727100,92.717600,24.000000,93.000000,402.507629,24.000000,93.000000
Aizawl,2014-05-01,23.727100,92.717600,24.000000,93.000000,403.614258,24.000000,93.000000
Aizawl,2014-06-01,23.727100,92.717600,24.000000,93.000000,404.522339,24.000000,93.000000
Aizawl,2014-07-01,23.727100,92.717600,24.000000,93.000000,400.057983,24.000000,93.000000
Aizawl,2014-08-01,23.727100,92.717600,24.000000,93.000000,398.225433,24.000000,93.000000
Aizawl,2014-09-01,23.727100,92.717600,24.000000,93.000000,396.647095,24.000000,93.000000
Aizawl,2014-10-01,23.727100,92.717600,24.000000,93.000000,394.853729,24.000000,93.000000
Aizawl,2014-11-01,23.727100,92.717600,24.000000,93.000000,396.047272,24.000000,93.000000
Aizawl,2014-12-01,23.727100,92.717600,24.000000,93.000000,396.296692,24.000000,93.000000
Aizawl,2015-01-01,23.727100,92.717600,24.000000,93.000000,397.219025,24.000000,93.000000
Aizawl,2015-02-01,23.727100,92.717600,24.000000,93.000000,398.368896,24.000000,93.000000
Aizawl,2015-03-01,23.727100,92.717600,24.000000,93.000000,401.269653,24.000000,93.000000
Aizawl,2015-04-01,23.727100,92.717600,24.000000,93.000000,403.452515,24.000000,93.000000
Aizawl,2015-05-01,23.727100,92.717600,24.000000,93.000000,404.560272,24.000000,93.000000
Aizawl,2015-06-01,23.727100,92.717600,24.000000,93.000000,403.233826,24.000000,93.000000
Aizawl,2015-07-01,23.727100,92.717600,24.000000,93.000000,401.769897,24.000000,93.000000
Aizawl,2015-08-01,23.727100,92.717600,24.000000,93.000000,400.099274,24.000000,93.000000
Aizawl,2015-09-01,23.727100,92.717600,24.000000,93.000000,399.564117,24.000000,93.000000
Aizawl,2015-10-01,23.727100,92.717600,24.000000,93.000000,398.423828,24.000000,93.000000
Aizawl,2015-11-01,23.727100,92.717600,24.000000,93.000000,398.484772,24.000000,93.000000
Aizawl,2015-12-01,23.727100,92.717600,24.000000,93.000000,399.919800,24.000000,93.000000
Aizawl,2016-01-01,23.727100,92.717600,24.000000,93.000000,400.409332,24.000000,93.000000
Aizawl,2016-02-01,23.727100,92.717600,24.000000,93.000000,402.784485,24.000000,93.000000
Aizawl,2016-03-01,23.727100,92.717600,24.000000,93.000000,405.016052,24.000000,93.000000
Aizawl,2016-04-01,23.727100,92.717600,24.000000,93.000000,407.648743,24.000000,93.000000
Aizawl,2016-05-01,23.727100,92.717600,24.000000,93.000000,408.893188,24.000000,93.000000
Aizawl,2016-06-01,23.727100,92.717600,24.000000,93.000000,407.324738,24.000000,93.000000
Aizawl,2016-07-01,23.727100,92.717600,24.000000,93.000000,404.235931,24.000000,93.000000
Aizawl,2016-08-01,23.727100,92.717600,24.000000,93.000000,403.476105,24.000000,93.000000
Aizawl,2016-09-01,23.727100,92.717600,24.000000,93.000000,402.985443,24.000000,93.000000
Aizawl,2016-10-01,23.727100,92.717600,24.000000,93.000000,401.974335,24.000000,93.000000
Aizawl,2016-11-01,23.727100,92.717600,24.000000,93.000000,400.848480,24.000000,93.000000
Aizawl,2016-12-01,23.727100,92.717600,24.000000,93.000000,401.436920,24.000000,93.000000
Aizawl,2017-01-01,23.727100,92.717600,24.000000,93.000000,402.226593,24.000000,93.000000
Aizawl,2017-02-01,23.727100,92.717600,24.000000,93.000000,403.779541,24.000000,93.000000
Aizawl,2017-03-01,23.727100,92.717600,24.000000,93.000000,406.275574,24.000000,93.000000
Aizawl,2017-04-01,23.727100,92.717600,24.000000,93.000000,409.011871,24.000000,93.000000
Aizawl,2017-05-01,23.727100,92.717600,24.000000,93.000000,411.353363,24.000000,93.000000
Aizawl,2017-06-01,23.727100,92.717600,24.000000,93.000000,409.191528,24.000000,93.000000
Aizawl,2017-07-01,23.727100,92.717600,24.000000,93.000000,405.958496,24.000000,93.000000
Aizawl,2017-08-01,23.727100,92.717600,24.000000,93.000000,405.539581,24.000000,93.000000
Aizawl,2017-09-01,23.727100,92.717600,24.000000,93.000000,404.821533,24.000000,93.000000
Aizawl,2017-10-01,23.727100,92.717600,24.000000,93.000000,403.633423,24.000000,93.000000
Aizawl,2017-11-01,23.727100,92.717600,24.000000,93.000000,402.294617,24.000000,93.000000
Aizawl,2017-12-01,23.727100,92.717600,24.000000,93.000000,403.259583,24.000000,93.000000
Aizawl,2018-01-01,23.727100,92.717600,24.000000,93.000000,403.968994,24.000000,93.000000
Aizawl,2018-02-01,23.727100,92.717600,24.000000,93.000000,405.987457,24.000000,93.000000
Aizawl,2018-03-01,23.727100,92.717600,24.000000,93.000000,408.491882,24.000000,93.000000
Aizawl,2018-04-01,23.727100,92.717600,24.000000,93.000000,411.150269,24.000000,93.000000
Aizawl,2018-05-01,23.727100,92.717600,24.000000,93.000000,411.892334,24.000000,93.000000
Aizawl,2018-06-01,23.727100,92.717600,24.000000,93.000000,411.896729,24.000000,93.000000
Aizawl,2018-07-01,23.727100,92.717600,24.000000,93.000000,408.314423,24.000000,93.000000
Aizawl,2018-08-01,23.727100,92.717600,24.000000,93.000000,407.476624,24.000000,93.000000
Aizawl,2018-09-01,23.727100,92.717600,24.000000,93.000000,406.243439,24.000000,93.000000
Aizawl,2018-10-01,23.727100,92.717600,24.000000,93.000000,405.227142,24.000000,93.000000
Aizawl,2018-11-01,23.727100,92.717600,24.000000,93.000000,405.272583,24.000000,93.000000
Aizawl,2018-12-01,23.727100,92.717600,24.000000,93.000000,406.106354,24.000000,93.000000
Aizawl,2019-01-01,23.727100,92.717600,24.000000,93.000000,406.524780,24.000000,93.000000
Aizawl,2019-02-01,23.727100,92.717600,24.000000,93.000000,409.144714,24.000000,93.000000
Aizawl,2019-03-01,23.727100,92.717600,24.000000,93.000000,410.981171,24.000000,93.000000
Aizawl,2019-04-01,23.727100,92.717600,24.000000,93.000000,413.401550,24.000000,93.000000
Aizawl,2019-05-01,23.727100,92.717600,24.000000,93.000000,414.932098,24.000000,93.000000
Aizawl,2019-06-01,23.727100,92.717600,24.000000,93.000000,415.469788,24.000000,93.000000
Aizawl,2019-07-01,23.727100,92.717600,24.000000,93.000000,412.365326,24.000000,93.000000
Aizawl,2019-08-01,23.727100,92.717600,24.000000,93.000000,411.199646,24.000000,93.000000
Aizawl,2019-09-01,23.727100,92.717600,24.000000,93.000000,411.235016,24.000000,93.000000
Aizawl,2019-10-01,23.727100,92.717600,24.000000,93.000000,411.046051,24.000000,93.000000
Aizawl,2019-11-01,23.727100,92.717600,24.000000,93.000000,410.463654,24.000000,93.000000
Aizawl,2019-12-01,23.727100,92.717600,24.000000,93.000000,411.367065,24.000000,93.000000
