_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
140,140,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,12-02-2026 15:00,292
141,141,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,12-02-2026 18:00,280.5
142,142,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,13-02-2026 00:00,263
143,143,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,13-02-2026 01:00,261.5
144,144,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,13-02-2026 02:00,259
145,145,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,13-02-2026 05:00,251
146,146,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,13-02-2026 07:00,257.5
147,147,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,13-02-2026 08:00,266
148,148,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,13-02-2026 09:00,285
149,149,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,13-02-2026 17:00,284.5
150,150,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,13-02-2026 19:00,277.5
151,151,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,13-02-2026 21:00,270.5
152,152,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,14-02-2026 01:00,263
153,153,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,14-02-2026 08:00,269.5
154,154,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,14-02-2026 09:00,293
155,155,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,14-02-2026 12:00,287
156,156,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,14-02-2026 17:00,0.5
157,157,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,14-02-2026 17:00,0.5
158,158,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,14-02-2026 20:00,265
159,159,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,15-02-2026 11:00,287
160,160,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,15-02-2026 12:00,283.5
161,161,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,15-02-2026 14:00,263.5
162,162,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,15-02-2026 16:00,0.5
163,163,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,15-02-2026 16:00,0.5
164,164,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,15-02-2026 17:00,0.5
165,165,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,15-02-2026 17:00,0.5
166,166,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,15-02-2026 18:00,260
167,167,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,15-02-2026 22:00,256.5
168,168,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,16-02-2026 04:00,247
169,169,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,16-02-2026 06:00,247.5
170,170,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,16-02-2026 07:00,251.5
171,171,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,16-02-2026 11:00,297
172,172,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,16-02-2026 12:00,306
173,173,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,16-02-2026 15:00,298
174,174,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,16-02-2026 21:00,265.5
175,175,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,16-02-2026 22:00,264.5
176,176,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,17-02-2026 00:00,263.5
177,177,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,17-02-2026 01:00,262.5
178,178,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,17-02-2026 02:00,258
179,179,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,17-02-2026 03:00,257.5
180,180,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,17-02-2026 09:00,295
181,181,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,17-02-2026 16:00,301.5
182,182,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,17-02-2026 17:00,292
183,183,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,17-02-2026 19:00,280.5
184,184,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,17-02-2026 20:00,275
185,185,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,17-02-2026 22:00,268.5
186,186,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,18-02-2026 01:00,261.5
187,187,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,18-02-2026 06:00,259
188,188,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,18-02-2026 11:00,313.5
189,189,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,18-02-2026 12:00,320
190,190,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,18-02-2026 14:00,321.5
191,191,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,18-02-2026 17:00,295
192,192,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,18-02-2026 23:00,267
193,193,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,19-02-2026 02:00,262
194,194,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,19-02-2026 03:00,259.5
195,195,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,19-02-2026 04:00,257.5
196,196,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,19-02-2026 05:00,258
197,197,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,19-02-2026 07:00,261
198,198,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,19-02-2026 11:00,309
199,199,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,19-02-2026 19:00,282
200,200,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,19-02-2026 20:00,279
201,201,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,19-02-2026 22:00,272.5
202,202,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,19-02-2026 23:00,270.5
203,203,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,20-02-2026 00:00,268
204,204,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,20-02-2026 04:00,261
205,205,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,20-02-2026 05:00,260.5
206,206,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,20-02-2026 07:00,264.5
207,207,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,20-02-2026 10:00,302
208,208,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,20-02-2026 14:00,0.5
209,209,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,20-02-2026 14:00,0.5
210,210,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,20-02-2026 17:00,274.5
211,211,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,20-02-2026 21:00,269
212,212,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,20-02-2026 22:00,264
213,213,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,21-02-2026 03:00,259.5
214,214,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,21-02-2026 07:00,264
215,215,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,21-02-2026 15:00,304
216,216,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,21-02-2026 16:00,298.5
217,217,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,21-02-2026 19:00,282.5
218,218,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,21-02-2026 23:00,274
219,219,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,22-02-2026 02:00,269.5
220,220,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,22-02-2026 06:00,266
221,221,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,22-02-2026 11:00,286
222,222,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,22-02-2026 13:00,0.5
223,223,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,22-02-2026 14:00,1
224,224,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,22-02-2026 14:00,1
225,225,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,22-02-2026 15:00,2.5
226,226,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,22-02-2026 15:00,2.5
227,227,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,22-02-2026 16:00,1.5
228,228,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,22-02-2026 16:00,1.5
229,229,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,22-02-2026 17:00,0.5
230,230,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,22-02-2026 17:00,0.5
231,231,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,22-02-2026 18:00,0.5
232,232,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,22-02-2026 18:00,0.5
233,233,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,22-02-2026 19:00,0.5
234,234,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,22-02-2026 19:00,257
235,235,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,23-02-2026 02:00,255
236,236,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,23-02-2026 03:00,253.5
237,237,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,23-02-2026 04:00,0.5
238,238,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,23-02-2026 04:00,0.5
239,239,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,23-02-2026 05:00,1
240,240,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,23-02-2026 05:00,253
241,241,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,23-02-2026 06:00,0.5
242,242,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,23-02-2026 06:00,253
243,243,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,23-02-2026 07:00,259
244,244,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,23-02-2026 10:00,290.5
245,245,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,23-02-2026 13:00,293.5
246,246,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,23-02-2026 15:00,287.5
247,247,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,23-02-2026 22:00,274
248,248,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,23-02-2026 23:00,272
249,249,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,24-02-2026 03:00,266
250,250,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,24-02-2026 04:00,264.5
251,251,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,24-02-2026 07:00,269.5
252,252,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,24-02-2026 08:00,273
253,253,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,24-02-2026 11:00,295.5
254,254,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,24-02-2026 12:00,292
255,255,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,24-02-2026 13:00,283.5
256,256,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,24-02-2026 16:00,0.5
257,257,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,24-02-2026 16:00,259
258,258,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,25-02-2026 11:00,287
259,259,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,27-02-2026 00:00,0.5
260,260,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,27-02-2026 01:00,0.5
261,261,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,27-02-2026 11:00,0.5
262,262,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,27-02-2026 11:00,0.5
263,263,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,28-02-2026 00:00,0.5
264,264,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,28-02-2026 02:00,0.5
265,265,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,28-02-2026 12:00,0.5
266,266,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,28-02-2026 12:00,0.5
267,267,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,28-02-2026 13:00,1
268,268,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,28-02-2026 14:00,0.5
269,269,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,28-02-2026 15:00,2.5
270,270,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,28-02-2026 16:00,3
271,271,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,28-02-2026 17:00,1
272,272,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,28-02-2026 18:00,0.5
273,273,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,28-02-2026 20:00,0.5
274,274,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,28-02-2026 23:00,0.5
275,275,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,01-03-2026 04:00,1
276,276,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,01-03-2026 05:00,1
277,277,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,01-03-2026 06:00,0.5
