SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
21515,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,11-08-2016 21:00,0.2
21516,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,11-08-2016 23:00,0.2
21517,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,12-08-2016 05:00,0.6
21518,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,12-08-2016 06:00,0.2
21519,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,12-08-2016 07:00,0.8
21520,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,12-08-2016 08:00,3
21521,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,12-08-2016 09:00,0.4
21522,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,12-08-2016 14:00,0.8
21523,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,12-08-2016 15:00,1
21524,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,12-08-2016 18:00,0.2
21525,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,12-08-2016 20:00,0.2
21526,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,13-08-2016 18:00,2.6
21527,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,13-08-2016 21:00,7.4
21528,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,13-08-2016 22:00,0.2
21529,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,14-08-2016 07:00,0.2
21530,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,17-08-2016 15:00,6.8
21531,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,17-08-2016 16:00,7.6
21532,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,17-08-2016 17:00,3.6
21533,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,17-08-2016 18:00,0.2
21534,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,20-08-2016 07:00,15.6
21535,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,20-08-2016 08:00,31
21536,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,20-08-2016 09:00,3.8
21537,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,20-08-2016 10:00,0.2
21538,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,20-08-2016 11:00,0.2
21539,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,20-08-2016 12:00,2
21540,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,20-08-2016 13:00,3.8
21541,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,20-08-2016 14:00,1.4
21542,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,20-08-2016 15:00,0.2
21543,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,20-08-2016 17:00,0.2
21544,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,21-08-2016 07:00,0.2
21545,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,21-08-2016 08:00,0.4
21546,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,22-08-2016 19:00,3
21547,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,22-08-2016 20:00,0.4
21548,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,22-08-2016 21:00,3.6
21549,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,22-08-2016 22:00,2.4
21550,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,22-08-2016 23:00,0.8
21551,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,23-08-2016 00:00,0.2
21552,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,24-08-2016 09:00,13.8
21553,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,24-08-2016 10:00,1.6
21554,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,24-08-2016 17:00,4.4
21555,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,24-08-2016 20:00,0.2
21556,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,26-08-2016 18:00,12.4
21557,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,26-08-2016 19:00,0.2
21558,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,27-08-2016 06:00,0.2
21559,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,29-08-2016 16:00,0.4
21560,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,30-08-2016 14:00,0.8
21561,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,30-08-2016 15:00,0.4
21562,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,31-08-2016 04:00,0.2
21563,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,31-08-2016 17:00,0.2
21564,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,01-09-2016 09:00,6
21565,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,01-09-2016 10:00,0.2
21566,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,01-09-2016 18:00,0.2
21567,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,01-09-2016 19:00,2.4
21568,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,01-09-2016 20:00,0.8
21569,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,01-09-2016 21:00,0.2
21570,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,01-09-2016 23:00,0.2
21571,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,02-09-2016 00:00,0.4
21572,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,04-09-2016 21:00,0.6
21573,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,05-09-2016 01:00,0.2
21574,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,09-09-2016 03:00,5
21575,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,09-09-2016 04:00,0.2
21576,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,09-09-2016 06:00,2
21577,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,09-09-2016 07:00,0.4
21578,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,09-09-2016 22:00,0.6
21579,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,10-09-2016 00:00,0.2
21580,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,10-09-2016 01:00,2.4
21581,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,10-09-2016 02:00,0.4
21582,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,10-09-2016 08:00,0.2
21583,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,14-09-2016 03:00,0.4
21584,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,14-09-2016 04:00,1.2
21585,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,14-09-2016 05:00,0.6
21586,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,14-09-2016 09:00,0.2
21587,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,21-09-2016 15:00,0.2
21588,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,21-09-2016 16:00,0.8
21589,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,21-09-2016 17:00,0.2
21590,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,22-09-2016 06:00,0.4
21591,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,22-09-2016 10:00,2.8
21592,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,22-09-2016 12:00,1.4
21593,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,22-09-2016 13:00,2.2
21594,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,22-09-2016 21:00,14.2
21595,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,22-09-2016 22:00,2
21596,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,22-09-2016 23:00,0.2
21597,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,23-09-2016 09:00,0.2
21598,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,26-09-2016 08:00,0.4
21599,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,26-09-2016 09:00,0.2
21600,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,27-09-2016 10:00,0.2
21601,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,02-10-2016 17:00,0.2
21602,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,03-10-2016 13:00,0.2
21603,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,25-12-2016 06:00,2.8
21604,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,25-12-2016 07:00,1.2
21605,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,25-12-2016 08:00,0.2
21606,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,25-12-2016 09:00,0.2
21607,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,25-12-2016 13:00,0.4
21608,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,06-01-2017 11:00,0.6
21609,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,06-01-2017 12:00,0.4
21610,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,06-01-2017 13:00,0.4
21611,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,06-01-2017 16:00,3.8
21612,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,06-01-2017 17:00,4.6
21613,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,06-01-2017 18:00,5
21614,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,06-01-2017 19:00,3.4
21615,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,06-01-2017 20:00,0.4
21616,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,06-01-2017 21:00,3.2
21617,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,06-01-2017 22:00,5
21618,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,06-01-2017 23:00,2.6
21619,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,07-01-2017 00:00,0.2
21620,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,07-01-2017 01:00,2.6
21621,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,07-01-2017 02:00,4.4
21622,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,07-01-2017 03:00,0.6
21623,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,07-01-2017 04:00,1.6
21624,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,07-01-2017 05:00,2.6
21625,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,07-01-2017 06:00,0.2
21626,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,07-01-2017 08:00,0.2
21627,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,07-01-2017 09:00,0.2
21628,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,07-01-2017 10:00,0.2
21629,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,07-01-2017 11:00,1.2
21630,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,07-01-2017 12:00,1.8
21631,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,07-01-2017 13:00,0.2
21632,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,07-01-2017 18:00,0.2
21633,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,07-01-2017 21:00,2.4
21634,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,07-01-2017 22:00,0.2
21635,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,07-01-2017 23:00,0.2
21636,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,08-01-2017 00:00,1
21637,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,08-01-2017 03:00,0.4
21638,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,08-01-2017 04:00,0.2
21639,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,15-01-2017 22:00,0.2
21640,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,15-01-2017 23:00,0.2
21641,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,16-01-2017 00:00,0.6
21642,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,16-01-2017 01:00,0.2
21643,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,16-01-2017 04:00,0.2
21644,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,16-01-2017 05:00,2
21645,Bhota-Tikker,Himachal Pradesh,2,Himachal Pradesh,17,HAMIRPUR,HAMIRPUR(T),-,-,Beas,Indus,-,-,-,Beas,31.62194444,76.55916667,16-01-2017 06:00,1.6
