SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
71395,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,12-09-2022 22:30,41.5
71396,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,12-09-2022 23:30,42
71397,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 00:30,43
71398,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 01:30,43
71399,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 02:30,43
71400,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 03:30,43
71401,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 04:30,43.5
71402,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 05:30,43.5
71403,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 06:30,43.5
71404,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 07:30,43.5
71405,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 08:30,52
71406,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 10:30,0.5
71407,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 11:30,1
71408,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 12:30,2
71409,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 13:30,4.5
71410,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 14:30,13
71411,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 15:30,18.5
71412,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 17:30,22.5
71413,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 18:30,22.5
71414,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 19:30,23
71415,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 20:30,23
71416,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 21:30,24
71417,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 22:30,24.5
71418,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,13-09-2022 23:30,24.5
71419,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 00:30,25
71420,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 01:30,25
71421,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 02:30,25
71422,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 03:30,25.5
71423,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 04:30,25.5
71424,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 05:30,25.5
71425,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 06:30,25.5
71426,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 07:30,25.5
71427,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 08:30,25.5
71428,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 09:30,0.5
71429,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 10:30,1
71430,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 11:30,1.5
71431,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 12:30,2
71432,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 13:30,5
71433,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 15:30,11.5
71434,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 16:30,15
71435,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 18:30,17
71436,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 19:30,17.5
71437,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 20:30,17.5
71438,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 21:30,17.5
71439,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 22:30,17.5
71440,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,14-09-2022 23:30,17.5
71441,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,15-09-2022 00:30,17.5
71442,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,15-09-2022 01:30,17.5
71443,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,15-09-2022 02:30,17.5
71444,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,15-09-2022 03:30,17.5
71445,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,15-09-2022 04:30,17.5
71446,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,15-09-2022 05:30,17.5
71447,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,15-09-2022 06:30,17.5
71448,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,15-09-2022 07:30,17.5
71449,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,15-09-2022 08:30,17.5
71450,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,15-09-2022 15:30,3
71451,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,15-09-2022 16:30,3
71452,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,15-09-2022 17:30,3.5
71453,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,15-09-2022 18:30,3.5
71454,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,15-09-2022 19:30,3.5
71455,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,15-09-2022 20:30,3.5
71456,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,15-09-2022 21:30,3.5
71457,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,15-09-2022 22:30,21
71458,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,15-09-2022 23:30,35
71459,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,16-09-2022 00:30,36.5
71460,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,16-09-2022 01:30,36.5
71461,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,16-09-2022 02:30,37
71462,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,16-09-2022 05:30,37
71463,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,16-09-2022 06:30,38.5
71464,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,16-09-2022 07:30,40.5
71465,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,16-09-2022 08:30,40.5
71466,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,16-09-2022 16:30,7.5
71467,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,16-09-2022 17:30,17.5
71468,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,16-09-2022 18:30,23
71469,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,16-09-2022 19:30,25
71470,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,16-09-2022 20:30,29
71471,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,16-09-2022 21:30,45
71472,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,16-09-2022 22:30,58.5
71473,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,16-09-2022 23:30,67
71474,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,17-09-2022 00:30,70
71475,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,17-09-2022 05:30,70.5
71476,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,17-09-2022 06:30,70.5
71477,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,17-09-2022 07:30,71
71478,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,17-09-2022 21:30,0.5
71479,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,17-09-2022 22:30,0.5
71480,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,18-09-2022 04:30,0.5
71481,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,18-09-2022 06:30,0.5
71482,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,18-09-2022 08:30,0.5
71483,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,18-09-2022 13:30,0.5
71484,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,18-09-2022 19:30,0.5
71485,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,18-09-2022 22:30,12.5
71486,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,18-09-2022 23:30,12.5
71487,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,19-09-2022 00:30,12.5
71488,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,19-09-2022 01:30,17.5
71489,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,19-09-2022 02:30,24
71490,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,19-09-2022 04:30,25
71491,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,19-09-2022 05:30,25
71492,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,19-09-2022 13:30,0.5
71493,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,19-09-2022 14:30,0.5
71494,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,19-09-2022 15:30,0.5
71495,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,19-09-2022 19:30,24.5
71496,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,19-09-2022 20:30,24.5
71497,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,19-09-2022 23:30,24.5
71498,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,21-09-2022 03:30,0.5
71499,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,21-09-2022 05:30,0.5
71500,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,21-09-2022 06:30,0.5
71501,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,21-09-2022 07:30,0.5
71502,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,21-09-2022 08:30,0.5
71503,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,21-09-2022 15:30,0.5
71504,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,21-09-2022 16:00,0.5
71505,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,21-09-2022 16:30,0.5
71506,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,21-09-2022 17:30,0.5
71507,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,21-09-2022 18:30,0.5
71508,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,21-09-2022 20:30,0.5
71509,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,22-09-2022 01:30,0.5
71510,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,22-09-2022 02:30,0.5
71511,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,22-09-2022 05:30,0.5
71512,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,22-09-2022 06:30,0.5
71513,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,22-09-2022 07:30,0.5
71514,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,22-09-2022 08:30,0.5
71515,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,22-09-2022 20:30,10.5
71516,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,22-09-2022 21:30,24
71517,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,22-09-2022 22:30,24
71518,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,22-09-2022 23:30,24
71519,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,23-09-2022 00:30,24
71520,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,23-09-2022 01:30,24
71521,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,23-09-2022 02:30,24
71522,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,23-09-2022 03:30,24
71523,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,23-09-2022 04:30,24
71524,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,23-09-2022 05:30,24
71525,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,23-09-2022 06:30,24
71526,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,23-09-2022 07:30,25.5
71527,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,23-09-2022 08:30,25.5
71528,Subhaneydara,CWC,11,Sikkim,228,WEST DISTRICT,SORENG,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22388889,88.74861111,23-09-2022 15:30,1
