_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
6125,6125,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,24-09-2019 00:30,0.5
6126,6126,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,24-09-2019 01:30,0.4
6127,6127,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,24-09-2019 02:30,0.2
6128,6128,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,24-09-2019 22:30,0.1
6129,6129,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,24-09-2019 23:30,0.6
6130,6130,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,25-09-2019 00:30,0.3
6131,6131,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,25-09-2019 01:30,0.4
6132,6132,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,25-09-2019 03:30,0.2
6133,6133,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,25-09-2019 20:30,0.2
6134,6134,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,25-09-2019 21:30,0.1
6135,6135,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,25-09-2019 22:30,0.1
6136,6136,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,26-09-2019 22:30,0.6
6137,6137,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,26-09-2019 23:30,0.1
6138,6138,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,27-09-2019 17:30,0.2
6139,6139,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,27-09-2019 18:30,0.4
6140,6140,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,27-09-2019 20:30,0.1
6141,6141,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-11-2019 13:30,0.5
6142,6142,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,29-11-2019 15:30,0.1
6143,6143,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,02-12-2019 21:30,0.5
6144,6144,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,17-03-2020 17:30,1.2
6145,6145,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,17-03-2020 18:30,1.2
6146,6146,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,17-03-2020 19:30,1.2
6147,6147,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,17-03-2020 20:30,1.2
6148,6148,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,17-03-2020 21:30,1.2
6149,6149,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,17-03-2020 22:30,1.2
6150,6150,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,17-03-2020 23:30,1.2
6151,6151,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 00:30,1.2
6152,6152,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 01:30,1.2
6153,6153,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 02:30,1.2
6154,6154,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 03:30,1.2
6155,6155,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 04:30,1.2
6156,6156,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 05:30,1.2
6157,6157,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 06:30,1.2
6158,6158,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 07:30,1.2
6159,6159,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 08:30,1.3
6160,6160,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 09:30,1.3
6161,6161,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 10:30,1.3
6162,6162,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 11:30,1.3
6163,6163,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 12:30,1.3
6164,6164,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 13:30,1.3
6165,6165,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 14:30,1.3
6166,6166,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 15:30,1.2
6167,6167,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 16:30,1.2
6168,6168,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 17:30,1.2
6169,6169,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 18:30,1.2
6170,6170,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 19:30,1.2
6171,6171,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 20:30,1.2
6172,6172,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 21:30,1.2
6173,6173,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 22:30,1.2
6174,6174,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,18-03-2020 23:30,1.2
6175,6175,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 00:30,1.2
6176,6176,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 01:30,1.2
6177,6177,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 02:30,1.2
6178,6178,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 03:30,1.2
6179,6179,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 04:30,1.2
6180,6180,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 05:30,1.2
6181,6181,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 06:30,1.2
6182,6182,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 07:30,1.2
6183,6183,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 08:30,1.2
6184,6184,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 09:30,1.3
6185,6185,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 10:30,1.3
6186,6186,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 11:30,1.3
6187,6187,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 12:30,1.3
6188,6188,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 13:30,1.3
6189,6189,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 14:30,1.2
6190,6190,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 15:30,1.2
6191,6191,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 16:30,1.2
6192,6192,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 17:30,1.2
6193,6193,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 18:30,1.2
6194,6194,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 19:30,1.2
6195,6195,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 20:30,1.2
6196,6196,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 21:30,1.2
6197,6197,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 22:30,1.2
6198,6198,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,19-03-2020 23:30,1.2
6199,6199,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 00:30,1.2
6200,6200,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 01:30,1.2
6201,6201,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 02:30,1.2
6202,6202,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 03:30,1.2
6203,6203,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 04:30,1.2
6204,6204,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 05:30,1.2
6205,6205,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 06:30,1.2
6206,6206,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 07:30,1.2
6207,6207,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 08:30,1.2
6208,6208,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 09:30,1.2
6209,6209,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 10:30,1.2
6210,6210,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 11:30,1.2
6211,6211,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 12:30,1.2
6212,6212,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 13:30,1.2
6213,6213,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 14:30,1.2
6214,6214,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 15:30,1.2
6215,6215,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 16:30,1.2
6216,6216,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 17:30,1.2
6217,6217,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 18:30,1.2
6218,6218,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 19:30,1.2
6219,6219,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 20:30,1.2
6220,6220,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 21:30,1.2
6221,6221,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 22:30,1.2
6222,6222,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,20-03-2020 23:30,1.2
6223,6223,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 00:30,1.2
6224,6224,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 01:30,1.2
6225,6225,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 02:30,1.2
6226,6226,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 03:30,1.2
6227,6227,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 04:30,1.2
6228,6228,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 05:30,1.2
6229,6229,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 06:30,1.2
6230,6230,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 07:30,1.2
6231,6231,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 08:30,1.3
6232,6232,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 09:30,1.3
6233,6233,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 10:30,1.3
6234,6234,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 11:30,1.4
6235,6235,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 12:30,1.3
6236,6236,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 13:30,1.3
6237,6237,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 14:30,1.3
6238,6238,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 15:30,1.3
6239,6239,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 16:30,1.3
6240,6240,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 17:30,1.2
6241,6241,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 18:30,1.2
6242,6242,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 19:30,1.2
6243,6243,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 20:30,1.2
6244,6244,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 21:30,1.2
6245,6245,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 22:30,1.2
6246,6246,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,21-03-2020 23:30,1.2
6247,6247,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 00:30,1.2
6248,6248,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 01:30,1.2
6249,6249,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 02:30,1.2
6250,6250,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 03:30,1.2
6251,6251,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 04:30,1.2
6252,6252,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 05:30,1.2
6253,6253,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 06:30,1.2
6254,6254,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 07:30,1.2
6255,6255,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 08:30,1.3
6256,6256,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 09:30,1.3
6257,6257,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 10:30,1.4
6258,6258,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 11:30,1.3
6259,6259,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 12:30,1.3
6260,6260,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 13:30,1.3
6261,6261,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 14:30,1.3
6262,6262,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 15:30,1.3
6263,6263,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 16:30,1.3
6264,6264,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 17:30,1.2
6265,6265,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 18:30,1.2
6266,6266,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 19:30,1.2
6267,6267,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 20:30,1.2
6268,6268,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 21:30,1.2
6269,6269,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 22:30,1.2
6270,6270,Sankalang,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.51722222,88.53222222,22-03-2020 23:30,1.2
